Date	Scaled_USD_Price	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV	JPY_Rate	GBP_Rate	CHF_Rate	EUR_Rate	CNY_Rate	CAD_Rate	SEK_Rate
2013-04-25	-1.03740557970477	0.446934004749316	0.221309782314258	0.370623340886545	-0.0328321419065319	0.393610889858828	0.169651730405238	-0.0753778081726061	0.302239664399514	-0.156384215530032	-0.780034300536607	-0.355847884598819	0.341392580816239	0.0933631991763358	0.668659559187147	0.673145178154488
2013-04-26	-1.09506027156	0.226133630822574	0.0707036251867048	0.350850417658881	-0.0238647054322632	0.298289639798228	0.261861749251864	-0.134928909274947	0.0739331301259203	-0.127851737039876	-0.60660433957728	-0.316279415177779	0.345540722842813	0.157356270840467	0.706255448427541	0.7047004203054
2013-04-29	-1.0472264212835	0.215942844333616	-0.0322542965472634	0.486229405847723	-0.0332543754624952	0.16543857477038	0.126620388276813	-0.16271239644411	-0.06899154897136	-0.0820504018693459	-0.501566871652129	-0.235880865257116	0.374703247155798	0.210346615566963	0.751590008609484	0.753037016560241
2013-04-30	-1.05738928222069	0.50468179485477	0.214750896586869	0.279433787114155	-0.16193507823227	0.1407173618728	0.148136059341026	-0.199602459073878	0.32012063857207	-0.0593055139477002	-0.473870611752888	-0.12108741213672	0.415756434723305	0.241199125061289	0.796228720983638	0.796469281326822
2013-05-01	-1.15276382332358	0.552238798469228	0.117886371790627	0.395933523720681	-0.154043332007718	0.174154125940202	0.129694055571701	-0.221399216079124	0.0781040091901623	-0.0432178353493824	-0.419097458870954	0.0328905813424007	0.475898844895549	0.257853836308611	0.835806787995488	0.866657063507734
2013-05-02	-1.22859440108571	0.525063367832686	0.238739581641827	0.567903985043172	-0.0930004236313057	0.313460400596166	0.197314736059226	-0.154828463059233	0.031746350400708	-0.0422269270637373	-0.393192642933881	0.0643459266187749	0.473499574096903	0.284341743184164	0.843626482042955	0.873716658999873
2013-05-03	-1.29719371241176	0.715291382292555	0.20551802785701	0.77281413183479	-0.0682092819883162	0.284564683049489	0.0559260404944001	-0.179745065361168	-0.0626051908313331	-0.0799800996230241	-0.401707954378728	-0.0234983056734857	0.428080748448906	0.298406740348494	0.823989867361397	0.839450207943966
2013-05-06	-1.1688875930797	0.253309061459115	0.0784287193558473	0.414693619083617	-0.126809267648083	0.190587419851525	0.400176777521802	-0.214042283588959	-0.114299235455772	-0.129085783767054	-0.386969711130461	-0.103365012209566	0.418321361854059	0.280015473607558	0.830599859815324	0.823376077621707
2013-05-07	-1.2220960332749	0.287278349756321	0.117921779662022	1.06375156442391	0.125284271621829	0.352904378670804	0.360219102688264	-0.157716427962249	-0.0139662223815819	-0.143988858326113	-0.419722560788984	-0.167203017325963	0.411427237567032	0.300481023860192	0.852328148380682	0.807399197580336
2013-05-08	-1.18989735367101	0.538651083149938	0.0430953721167435	0.608655412071048	0.184547767155253	0.111475465891809	0.224977741713214	-0.203164985122124	-0.108856962813325	-0.133445052557308	-0.461745834843409	-0.171792060586964	0.426991866434648	0.404301042678111	0.872613073529848	0.818433568526168
2013-05-09	-1.19449018505609	0.304262993903905	0.215215687000172	0.055420094680211	-0.0630017347981018	0.498604772642946	0.486239461778652	-0.202722304370567	-0.158366124509609	-0.13767421559452	-0.450483213951384	-0.156736529421784	0.446534417551583	0.491066945518511	0.88804046233267	0.836518061865837
2013-05-10	-1.16522309995331	0.283881420925989	0.272684066111585	0.163824217558289	-0.0477611140638066	0.530514278911897	0.55078647497129	-0.200319180290685	-0.0617589739107854	-0.220679616128721	-0.567301826734709	-0.398606049983135	0.374973261690161	0.440443565319434	0.851566200549616	0.770933542232034
2013-05-13	-1.16996251106344	0.270293705608737	0.100920931392228	0.38953413382105	-0.116162950129865	0.413485604675992	0.249567080072314	-0.249878344429306	-0.0259601698490893	-0.282241710432655	-0.718442213407247	-0.611725746378488	0.308654019905545	0.36612573843011	0.8121984399356	0.696657586121569
2013-05-14	-1.18843155642045	0.705100595803597	0.299184746151189	0.163049702132321	-0.0871796324669541	0.435824295407989	0.102031049917713	-0.173294574409906	-0.121360920217924	-0.293080503395432	-0.823322480847739	-0.648008582381099	0.299590386417868	0.368024228547838	0.795259095918924	0.658632311152425
2013-05-15	-1.19849669754094	0.50468179485477	0.359884321319197	0.473535763889091	-0.0681891756285084	0.499439673572765	0.277230085726301	-0.145110566560763	-0.10074397210554	-0.312475481097653	-0.927176041774507	-0.804748428865137	0.251085197520106	0.351213504487054	0.749025847029148	0.602978608239756
2013-05-16	-1.18662373981143	0.52846029666098	0.342582024916964	0.220157072567413	-0.0980069072234422	0.379947023422028	0.289524754905851	-0.174116695805655	-0.151730310916648	-0.321819759252395	-0.935837086428891	-0.852887270812124	0.209865589257541	0.314644370732694	0.734944576207353	0.581151205811696
2013-05-17	-1.17006023088014	0.460521720068606	0.189437636031513	0.0936657365064254	-0.125009748445287	0.387135316793399	0.163504395815463	-0.171818971904715	-0.132983647047182	-0.330693031923659	-0.94088673017753	-0.884089666131093	0.186503046602725	0.324030407238671	0.693553401380852	0.581151205811696
2013-05-20	-1.16439248151133	0.732276026440139	0.111916516855986	-0.113438286559656	-0.201353596635418	0.167149103504644	0.160430728520576	-0.258078478351008	-0.256516686608276	-0.337727684838462	-0.975340813186111	-0.919468951620063	0.186503046602725	0.366487345679352	0.645137419676811	0.575943700549858
2013-05-21	-1.16693319674562	0.667734378678097	0.182512749196799	-0.0120924173824844	-0.130880805509158	0.260230375460851	-0.076241653185763	-0.196988534636112	-0.168900924853617	-0.33673949774193	-0.995507107121578	-0.921105175743356	0.196031453709185	0.433555684241172	0.638644961432258	0.600946143883706
2013-05-22	-1.16102114783504	0.559032656127854	0.0647935262275545	-0.0497703148693012	-0.116876725903041	0.246322147776298	0.0989573826228254	-0.186490676813469	-0.12884678080327	-0.346332190838505	-1.09587588250898	-0.98428457614223	0.220483323712351	0.462296586177579	0.618484663457768	0.645588915213282
2013-05-23	-1.14797555230509	0.497887937194106	0.091544728287342	-0.0520272738481413	-0.118867255524011	0.263488525430878	0.209609405238776	-0.157969388391711	-0.168917126758335	-0.330693031923659	-1.20926587166836	-1.01747613019923	0.211658664371202	0.448058454141422	0.571667954443413	0.625071319006542
2013-05-24	-1.12256839996211	0.545444940810602	0.0880138795981452	-0.044944487984421	-0.094870315093429	0.26923101475305	0.166578063110351	-0.146712649280684	-0.141056386764364	-0.294975831576186	-1.19048830217421	-0.90834616734711	0.235724666061647	0.475089856818537	0.566606040640628	0.610674443952128
2013-05-27	-1.11802442848538	0.474109435387896	0.0207824629282178	-0.215909130631559	-0.176934422648872	0.213659194326778	-0.0239893091726753	-0.238895645783529	-0.241334145967298	-0.263202046250783	-1.1485536809893	-0.79614262806089	0.235724666061647	0.536596996877825	0.577045034880294	0.619424810209072
2013-05-28	-1.12843158896434	0.474109435387896	0.0779644989373329	0.0632423500230233	-0.202308648726287	0.269882644747055	-0.0670206513011005	-0.238094604423568	-0.115855652474677	-0.281681887643627	-1.17459658517879	-0.870202688378051	0.236203608628832	0.54978813293785	0.558764395562362	0.602521628996816
2013-05-29	-1.11533713352603	0.50468179485477	0.0620536670416966	-0.00443137339530355	-0.103606528429908	0.265423051975581	-0.070094318595988	-0.146417528779646	-0.1241064373276	-0.292801671850896	-1.21381869055407	-0.940529802611979	0.219593719501398	0.51423170399567	0.526180355734509	0.570522113418436
2013-05-30	-1.1157768727012	0.508078723683064	0.105390029173599	0.000825518636156329	-0.138561434955729	0.311261149366397	0.0436313713148501	-0.183708112089395	-0.186276921469809	-0.264441526675433	-1.12277482559733	-0.776500662604245	0.27325667892358	0.503419106128846	0.54506920513778	0.629361659184208
2013-05-31	-1.11870846720231	0.358613855179027	0.0141348753328627	0.0609293175291809	-0.146865361556341	0.320343242407847	0.000600029186424863	-0.175845258740307	-0.138647766471276	-0.242672567326428	-1.01424793702332	-0.628660108694955	0.321110214491508	0.507689130757491	0.571564602090609	0.685392509889667
2013-06-03	-1.15266610350687	0.185370484866742	-0.130636877249168	0.0974857447159529	-0.187731537865649	0.20695962345091	0.0405577040199626	-0.212355880725884	-0.180267299890626	-0.214151934556864	-0.931146395057382	-0.577635366111362	0.339109722427817	0.527321422589605	0.567432147745961	0.701183186736327
2013-06-04	-1.15183548506489	0.236324417311532	-0.0648439335354711	0.235303930807393	-0.135485161905139	0.371292562564144	0.0128946983659749	-0.151603217583602	-0.142101425533984	-0.19326729115026	-0.845740896366886	-0.478219410044115	0.372256754653401	0.564442097562985	0.579839116764023	0.744127463715898
2013-06-05	-1.1507117071728	0.1581950542302	-0.0695442004053376	0.0571058047249658	-0.095684622665644	0.265993228220336	-0.113125660724413	-0.21092243829227	-0.16683295270864	-0.179822535602832	-0.771473279406603	-0.383682048185532	0.396357046003637	0.586665155768955	0.569291356345282	0.738934418297424
2013-06-06	-1.15574427773304	0.599795802083686	0.0155442052673125	0.0296823512941834	-0.169867037176439	0.285766125850937	0.0559260404944001	-0.181958469118955	-0.128264697040021	-0.13818036163614	-0.615806177065038	-0.248163571136418	0.439848917402421	0.59267932878905	0.573425250569533	0.73071035767378
2013-06-07	-1.18760093797847	0.494491008365812	0.0859199863676224	0.292922972066881	-0.16578544613546	0.253449350835732	-0.122346662609076	-0.169795288469025	-0.148593783355851	-0.045016429152408	-0.425472131711962	-0.0432036332868121	0.517287836253961	0.622130879497398	0.630383664056134	0.75370178149765
2013-06-10	-1.24642826763414	0.358613855179027	-0.201291735579504	0.0278214115150466	-0.284734670758271	0.0106153608821626	-0.113125660724413	-0.298004066134312	-0.246949834889705	-0.0666473611006312	-0.395989934149526	-0.0679453482974102	0.540599441760866	0.630707711344671	0.693976322168876	0.738400841450648
2013-06-11	-1.22063023602435	0.402773929965191	-0.0828504377074106	-0.027561698333727	-0.199312801114928	0.189854336108269	-0.177672673917051	-0.244081334587485	-0.212777221297908	-0.0692211342813913	-0.373971608714006	-0.0139712061423072	0.569938752701989	0.631255257419914	0.708905469515717	0.726707961287139
2013-06-12	-1.21486476683883	0.2329274884812	-0.20189404975857	0.0771135357967021	-0.244019292147521	0.0922931079432752	0.0282630348404125	-0.277851551920564	-0.199383676605908	0.00228985994862397	-0.254395152591373	0.140540778051849	0.613731188633649	0.65590585685046	0.715164671900437	0.771470392255919
2013-06-13	-1.23949016064818	0.120828837102662	-0.226021610973356	-0.0646192825608315	-0.234740207096232	0.0288610007143134	0.154283393930801	-0.259111400104642	-0.228511153856025	0.0896666188873864	-0.184266048847768	0.263860819816	0.645756276098667	0.683229309467385	0.721962511354533	0.82155289357338
2013-06-14	-1.25307321517	0.50468179485477	-0.0825396225794375	0.13954438556232	-0.162256779989195	0.127053495436	0.317187760559839	-0.183202191230472	-0.137523564586183	0.12271445569495	-0.165381621444935	0.258521628874539	0.656583417729257	0.715063913513881	0.734944576207353	0.881881540137436
2013-06-17	-1.25317093498671	0.511475652513396	-0.101839661811957	-0.116140329063826	-0.314683093691955	0.0308362541336423	-0.076241653185763	-0.299289948317407	-0.218145070596325	0.12487990258234	-0.133494213919942	0.224045680006084	0.656583417729257	0.752524721486543	0.744007870108286	0.92225667123191
2013-06-18	-1.22693316420174	0.735672955270471	0.00576627702626214	-0.0248631604242443	-0.281768982686623	0.104674077829377	-0.128493997198851	-0.252028508079726	-0.199074446525532	0.115157108260399	-0.169287978826656	0.255467914601801	0.676488221625172	0.710030189952657	0.725470985252825	0.916821286950401
2013-06-19	-1.22664000475163	1.38788329056378	0.136921892251978	-0.0464164177532298	-0.213296774361238	0.102189738477232	0.0436313713148501	-0.203375785480009	-0.181924613281976	0.0947157909355395	-0.240381535665663	0.283856966378246	0.694893395690454	0.641478072441367	0.699794843348283	0.951315591329611
2013-06-20	-1.2310373965033	1.09574741122045	0.0536048641074559	-0.0130701993003359	-0.225843142881291	0.153851778939471	0.111252051802375	-0.187460358459737	-0.171106005942563	0.00757150172683751	-0.443912442490732	0.142040088373583	0.611455878312425	0.54214561709509	0.617963381125564	0.885885528056905
2013-06-21	-1.24496247038359	0.844374677818676	0.00477974093859536	0.10769112444636	-0.18799292054315	0.226223435148695	-0.0946836569550881	-0.186933357565026	-0.108300360854922	-0.0426950661422291	-0.539080812936817	0.0597987897079763	0.52956402705145	0.482260266551696	0.524131255460929	0.73762482534572
2013-06-24	-1.25830122536365	0.976854902169015	-0.0713318772259091	0.0153765957792373	-0.288213071005016	-0.0187690791600177	-0.0916099896602006	-0.280043875642562	-0.234734764373804	-0.0649946231479773	-0.62171828743834	-0.0322140929994304	0.45532812866893	0.411634479936125	0.434544661976336	0.558211257290453
2013-06-25	-1.25624910921287	0.535254154321644	-0.0383153181448761	-0.0248596558295566	-0.263643099319912	0.0754118184110732	-0.217630348750589	-0.216087047060438	-0.14256951672561	-0.0605082667127926	-0.620774168216604	-0.0322140929994304	0.428352997500468	0.389820874220658	0.398811228020149	0.488664822753375
2013-06-26	-1.25971816270586	0.399377001134859	-0.202897377482865	0.0182363450443514	-0.225963781040137	0.0751674571633211	-0.153083335557951	-0.188577600356524	-0.178752741986953	-0.0547862853221842	-0.653123354530853	-0.164843721719487	0.390805685146349	0.402490612613598	0.407521451763318	0.495668836455896
2013-06-27	-1.27276375823581	0.677925165167055	-0.0789721554792885	-0.04660917046105	-0.251921091551978	0.100031214122089	0.00982103107108741	-0.213768243123709	-0.201508821637264	-0.0697211621813842	-0.787049396151257	-0.272615043139279	0.354534722980539	0.42413290222518	0.432228698147646	0.487924862727073
2013-06-28	-1.29411553818559	0.474109435387896	-0.0703862240644907	0.0623171370254863	-0.235956641864603	0.131126182898534	-0.214556681455701	-0.187312798209218	-0.20703142356442	-0.110650849732256	-0.902163367278018	-0.321242138132182	0.356520135062199	0.484529765011914	0.422472557463352	0.489805801323637
2013-07-01	-1.32616763806443	0.511475652513396	-0.232951888353514	0.214307904033742	-0.279366272689594	-0.159480430990556	-0.232998685225026	-0.229683670143981	-0.154453507192525	-0.152176303570937	-0.956864487249335	-0.341805337643569	0.357142805327667	0.532231639414254	0.397510939424331	0.537192030916861
2013-07-02	-1.31761715410285	0.684719022825681	-0.1202111301491	0.376195646439893	-0.203334073076484	0.028087190096432	-0.362092711610302	-0.107672423000495	-0.0861378674920513	-0.181858020826128	-0.998140414317598	-0.381516138337814	0.357142805327667	0.54796829785192	0.382032258233115	0.555805662267287
2013-07-03	-1.34761713783091	0.463918648898938	-0.302199896618263	0.395334238029094	-0.234770366635944	-0.133048689358712	-0.226851350635251	-0.194564330520441	-0.136296674733922	-0.198459422913347	-0.993910906167463	-0.432587102065442	0.318232280125733	0.521321211322658	0.36938368374653	0.524198825089061
2013-07-04	-1.36686794172155	0.385789285815569	-0.295498845882048	0.607789777183201	-0.237736054707591	-0.149156168273033	-0.199188344981264	-0.18836679999864	-0.0736478817636786	-0.192401027242441	-1.01078090850358	-0.470597016095545	0.293455072777009	0.531595081428609	0.378543383016421	0.534127314335809
2013-07-05	-1.3993109208672	0.419758574112775	-0.288080536849228	0.66286798729415	-0.294516414804754	-0.113907058284804	-0.128493997198851	-0.265920251664308	-0.0397288081501774	-0.208183910164568	-1.25147528614213	-0.613553654394736	0.228561326173897	0.533868569010521	0.366797972606383	0.509535004316096
2013-07-08	-1.37976695752645	0.345026139859737	-0.292511369206129	0.130095998284442	-0.295039180159756	-0.101261363713637	-0.0178419745829002	-0.253040349797571	-0.162618769109432	-0.245112144854843	-1.46248768572039	-0.77898510788959	0.175925347963886	0.507416556601284	0.340615153541886	0.403179076333495
2013-07-09	-1.38230767276075	0.13101962359162	-0.271422782003941	0.580001845904904	-0.222666338031662	-0.00219324118750572	-0.193041010391489	-0.189547282002793	0.0140582273915696	-0.256036320139347	-1.51508032232497	-0.871193437249501	0.175925347963886	0.522321157567752	0.346455252352845	0.386117721340161
2013-07-10	-1.33955525295284	0.470712506557564	-0.220805664162971	0.603167216790204	-0.212723743106716	-0.0518189379184784	-0.177672673917051	-0.185268034737739	0.0715316927721035	-0.235056806187553	-1.52362695774283	-0.931446570731036	0.14822192444172	0.554702276139532	0.37226925268191	0.405545186161105
2013-07-11	-1.31795917346131	0.362010784009359	-0.255112960730399	0.18076542827834	-0.201132426677532	-0.0172010944869423	-0.110051993429526	-0.116842238568466	-0.0433666217693245	-0.170351200612013	-1.28012457898955	-0.623602093181437	0.298439568729324	0.587667428662217	0.461707128394701	0.526201643277886
2013-07-12	-1.28615137312423	0.671131307506391	-0.00469794905939522	0.61996824372275	-0.0737083713957433	0.166171658513636	-0.116199328019301	-0.0296762905832699	0.0346980586755728	-0.142708221802171	-1.12095693668043	-0.419362847083656	0.386188821120531	0.57700871929694	0.519011958161553	0.586081149432873
2013-07-15	-1.28444127633191	0.433346289432065	-0.237223198891753	-0.00579115613410784	-0.305675444498071	-0.104804601806041	-0.285251029238114	-0.281076797396196	-0.196937904280677	-0.161479389631928	-1.1539950744011	-0.417303861655808	0.377319487710389	0.559162149474616	0.507868960775637	0.571587183902252
2013-07-16	-1.29074420450931	0.637162019211224	-0.203922396057956	0.25195426016837	-0.233574038227381	-0.0631410090643219	-0.254514356289239	-0.202616904191625	-0.0649876825181855	-0.169111245173188	-1.17010878091888	-0.368764557324223	0.402709713635661	0.581107744969051	0.490943715438833	0.601891378142617
2013-07-17	-1.29533703589438	0.49109407953548	-0.213990846817468	0.746449065999675	-0.227602449364471	-0.047237164523128	-0.202262012276151	-0.188957041000716	0.0214519730657986	-0.163737804248832	-1.09504429792737	-0.263104998328746	0.442457490627147	0.62130983052275	0.499603508640193	0.678354018251245
2013-07-18	-1.34063017093659	0.311056851564569	-0.190503982480019	0.624047591939163	-0.228074948819954	-0.0127822285900932	0.00367369648131238	-0.183834592304126	-0.0394287216851443	-0.185982588385362	-1.02253321114603	-0.270505176824159	0.435486587277575	0.590309955639764	0.497870418055209	0.717536439893658
2013-07-19	-1.32519043989739	0.399377001134859	-0.248104031695334	0.464055835259025	-0.290485089663295	-0.0786986751712005	-0.0393576456471128	-0.224118540695833	-0.0801772897929082	-0.206575018648413	-0.951340542108707	-0.280695189408589	0.435605830785116	0.563167536564348	0.51512458824587	0.749584818122362
2013-07-22	-1.32006014952044	0.348423068690069	-0.286822687437045	0.255854874055713	-0.310772406709342	-0.0942359778407664	-0.165378004737501	-0.262041525079235	-0.0828432052400855	-0.195518361744628	-0.851470668019104	-0.204709998978527	0.470912779557207	0.581381034586141	0.544760696643207	0.808414785415408
2013-07-23	-1.31703083520262	0.807008460693177	-0.103061724484524	0.547913776944873	-0.229100373170151	-0.0456284529754272	-0.260661690879014	-0.188619760428101	-0.0111137131429033	-0.176705644360505	-0.753684364632462	-0.13940064197806	0.504328782712121	0.607811570226905	0.573218479831577	0.875093199355399
2013-07-24	-1.31234028400084	0.623574303891933	-0.135590425960894	0.293129743153451	-0.225933621500426	-0.039132516472686	-0.0178419745829002	-0.174917737165616	-0.0923361010802104	-0.18264051863987	-0.732249092201248	-0.112976464392058	0.528060638936531	0.613921467227312	0.599230903759757	0.901114546820439
2013-07-25	-1.30525559728982	0.82399310484076	-0.00293790923811319	0.105697010069093	-0.251498857996015	0.00853829027627047	-0.171525339327276	-0.178185142712824	-0.121517792526617	-0.186636649117797	-0.763515897641289	-0.0997555190264935	0.534387569248948	0.596324907906001	0.599230903759757	0.863428648725833
2013-07-26	-1.29861064975396	0.351819997520401	-0.191116040033344	0.179510783380165	-0.211517361518249	-0.00930008080962696	-0.0362839783522253	-0.163028596980936	-0.0814014372375083	-0.14197953505105	-0.716404583499486	0.012598862267341	0.572130151832067	0.605987977416085	0.619527380151244	0.874396592743155
2013-07-29	-1.28952270680051	0.593001944425059	-0.109865342924706	0.0961645125187127	-0.227180215808508	0.0483691736598497	0.0067473637761999	-0.186385276634527	-0.1111920990114	-0.0871988351203975	-0.692541033282387	0.0718236562963158	0.592287032264207	0.602796974309984	0.633310265240806	0.899614701149583
2013-07-30	-1.27657483108726	0.215942844333616	-0.259711116060947	0.0655133273806139	-0.215277250802304	-0.0384197961667426	-0.0362839783522253	-0.159213110503229	-0.0763088637249381	-0.0762739256652349	-0.775085001607801	0.0511273640644607	0.584335359522267	0.581107744969051	0.630488158064191	0.855539615562121
2013-07-31	-1.25918070371399	0.20914898667499	-0.102826007089589	0.399490687328635	-0.0748443807248827	0.204332740037576	-0.070094318595988	-0.0386774658649335	-0.0105017630241122	-0.0768268439672212	-0.929101211179204	0.0644243404605281	0.583969395791434	0.559617278366775	0.615566134867851	0.791061685061868
2013-08-01	-1.26724258859205	0.317850709223195	-0.164581851873037	0.300096877392479	0.0540373856429702	0.0801972261795502	0.0128946983659749	-0.0832406615216939	0.0211002861177607	-0.0989959831216558	-1.03137037509705	0.0513101314338702	0.576254053012721	0.564077931382956	0.604011865273301	0.766153083141379
2013-08-02	-1.26924584483448	0.212545915503284	-0.0968592488370944	0.0381038923285821	0.0782253364917263	0.229888853864975	0.163504395815463	-0.0281374479707139	-0.064957457804708	-0.140033518499753	-1.04167287378713	-0.0274678801293275	0.559339937312408	0.578192820915367	0.560414310581386	0.708316451438881
2013-08-05	-1.26479959317445	0.266896776778405	-0.178475801538733	0.0119070470384738	-0.191722650287493	0.1225531757899	-0.0332103110573378	-0.19525997170146	-0.113720938911359	-0.129870814751544	-0.883100983619006	0.0135358573441223	0.574078676722724	0.616566460852463	0.522082944760511	0.685632623807179
2013-08-06	-1.26284519684038	0.188767413697074	-0.120967593838297	0.0342558473615535	-0.156094180708111	0.211276672161196	-0.248367021699464	-0.149537374076335	-0.133878878214242	-0.0909809925688329	-0.759169797702592	0.1034849839884	0.59132743844253	0.644947370912129	0.52833276129953	0.724320872075613
2013-08-07	-1.26509275262457	0.277087563267363	-0.0145244570640961	-0.0172126302211263	-0.130156976556078	0.312381138418594	-0.220704016045476	-0.144667885809206	-0.109614934883777	-0.0392582989269731	-0.690336079252995	0.164736379820336	0.613468612685172	0.661386699056433	0.511955418690795	0.760906024560155
2013-08-08	-1.27838264769628	0.215942844333616	-0.112339466491976	-0.0123272252265563	-0.160608058484957	0.3085324487665	0.01904203295575	-0.135413750098081	-0.118264853074431	0.00777554186041765	-0.534867299154791	0.252733495231488	0.655526329272057	0.692099134501539	0.505112379147068	0.823507502263169
2013-08-09	-1.29123280359283	0.103844192955078	-0.179173575692095	-0.050842720843719	-0.19192371388557	0.231253204164924	0.169651730405238	-0.204366547162065	-0.181551023842287	0.0192054485367523	-0.443579659475226	0.29389392187805	0.680006023040941	0.714972383245864	0.563096511432171	0.86112855179415
