Date	USD_Scaled_Price	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV	JPY_Rate	GBP_Rate	CHF_Rate	EUR_Rate	CNY_Rate	CAD_Rate	SEK_Rate
2011-09-27	-0.970219265113784	-1.07828703976404	-0.688811156088776	-0.255262224379068	-0.604606748940201	-0.729615948870643	-0.715564450522366	-0.610852877270538	-0.299834261588574	1.58615402206565	-0.382164804485253	0.790377731907877	0.835794538326279	-1.31837370610556	0.646290126927251	0.345367449014279
2011-09-28	-0.970437093479527	-1.07828703976404	-0.69768631944789	-0.305801984369523	-0.657325624356193	-0.734910442571936	-0.687901444868379	-0.616333686575532	-0.291161795362646	1.58027958783707	-0.278589231697872	0.908983718528284	0.895612601910051	-1.22047681401182	0.671922964502035	0.433032154806685
2011-09-29	-0.970524224825824	-1.07828703976404	-0.699851844491699	-0.357876756833165	-0.665408380998919	-0.736661698180826	-0.712490783227479	-0.618146569653338	-0.3095827709719	1.573163540267	-0.263083038356951	0.93736645627987	0.910220605721891	-1.29199582872076	0.611816073932744	0.414488588183271
2011-09-30	-0.96974004270915	-1.07828703976404	-0.690439411456444	-0.322995525907084	-0.659346313516875	-0.735582436003254	-0.697122446753041	-0.617029327756551	-0.338630855514393	1.55799077580828	-0.29365696657088	0.858596546936242	0.857169579618384	-1.39955879528786	0.5231070014426	0.349942645678534
2011-10-01	-0.968389506841545	-1.07828703976404	-0.697552914381964	-0.286670401969697	-0.663769712674586	-0.739207127844909	-0.697122446753041	-0.620781574126893	-0.3261457930223	NA	NA	NA	NA	NA	NA	NA
2011-10-02	-0.968563769534139	-1.07828703976404	-0.708710237348952	-0.344597847561697	-0.67187257567712	-0.748146676825171	-0.703269781342816	-0.630035709838017	-0.271806682705609	NA	NA	NA	NA	NA	NA	NA
2011-10-03	-0.969478648670259	-1.07828703976404	-0.688402677609689	-0.34993884986566	-0.657979081049946	-0.725176719536481	-0.703269781342816	-0.606257429468658	-0.291583257497404	1.54638722074252	-0.397075293169131	0.639205855464847	0.703032748188068	-1.38675175723193	0.439986144391665	0.268860090857953
2011-10-04	-0.96974004270915	-1.07828703976404	-0.694554470429368	-0.289330389337615	-0.672717042789046	-0.744664529044704	-0.697122446753041	-0.626431023718194	-0.299725857235942	1.55353116684535	-0.555632826004452	0.375237109440148	0.569451874495439	-1.36137428553436	0.364809832377165	0.210514072198635
2011-10-05	-0.969957871074893	-1.07828703976404	-0.691060701877643	-0.255560114927517	-0.648850793697215	-0.726296708588678	-0.694048779458154	-0.607416831437022	-0.263438271811613	1.55816730863784	-0.59246055630346	0.279360307910321	0.599217713069495	-1.28595084056465	0.372368783409672	0.246414334613246
2011-10-06	-0.970480659152676	-1.07828703976404	-0.685295715711366	-0.0637256109154833	-0.65431972356493	-0.730654484173589	-0.666385773804166	-0.611927959095748	-0.274174760222424	1.55985459562991	-0.60200103540743	0.236816971675317	0.660742941228243	-1.18426211733766	0.4479569598266	0.292325451934235
2011-10-07	-0.970916315884161	-1.07828703976404	-0.693296543850221	-0.226482492804169	-0.660552695105341	-0.740734385643359	-0.669459441099054	-0.622362576811026	-0.257961926471079	1.55985459562991	-0.524327695019375	0.261469849488915	0.721280604037803	-1.12719471570557	0.515431382461659	0.349822588258741
2011-10-08	-0.972571811463806	-1.07828703976404	-0.69473549655487	-0.169347085611575	-0.664071308071702	-0.738799859098656	-0.675606775688829	-0.620359973411124	-0.320117520179433	NA	NA	NA	NA	NA	NA	NA
2011-10-09	-0.972223286078618	-1.07828703976404	-0.688194609640422	-0.273293364046975	-0.663699340415258	-0.738412953789715	-0.706343448637704	-0.619959452731144	-0.325504327729929	NA	NA	NA	NA	NA	NA	NA
2011-10-10	-0.972223286078618	-1.07828703976404	-0.689048811131778	-0.338583963077707	-0.667951835514603	-0.740306753459793	-0.703269781342816	-0.621919896059468	-0.332226011607547	1.55985459562991	-0.343831201638577	0.399149015810699	0.816274063277682	-1.05060373860378	0.573218479831577	0.448643298381445
2011-10-11	-0.972658942810103	-1.07828703976404	-0.662355040034968	-0.258283184999813	-0.658200251007831	-0.73387190726899	-0.715564450522366	-0.615258604750322	-0.3163077644942	1.5631921570956	-0.343831201638577	0.59633323678401	0.908628457521103	-1.00659335242844	0.604739777233506	0.537456583353853
2011-10-12	-0.973225296561034	-1.07828703976404	-0.664979994939217	-0.287683229834425	-0.650268292063663	-0.720594946141131	-0.684827777573491	-0.601514421416259	-0.313661554932989	1.54991835205576	-0.222252012181999	0.750270859849052	0.998706367759193	-1.0905985191745	0.659301398143849	0.596789136708937
2011-10-13	-0.972528245790657	-1.07828703976404	-0.671393006744392	-0.282401805640151	-0.680608789013599	-0.756414232374114	-0.703269781342816	-0.638594204368124	-0.327873905397073	1.53706183620541	-0.127107717797152	0.87848705196562	1.05991757305418	-1.23498334285323	0.69915979097495	0.620246893331841
2011-10-14	-0.973312427907331	-1.07828703976404	-0.690503799942085	-0.264640519763192	-0.667006836603638	-0.737333691612144	-0.724785452407029	-0.618842210834356	-0.343959377269627	1.53086425159777	-0.0339926975272967	0.943118047208086	1.10275278191775	-1.30705988037649	0.724194913563426	0.636255696313558
2011-10-15	-0.97305103386844	-1.07828703976404	-0.70021770865792	-0.270279412615605	-0.657918761970522	-0.729106862937826	-0.697122446753041	-0.610325876375827	-0.285904481992807	NA	NA	NA	NA	NA	NA	NA
2011-10-16	-0.9742708727166	-1.07828703976404	-0.702798556902786	-0.337497538724538	-0.676466878893197	-0.753583714587653	-0.718638117817254	-0.635664079393531	-0.360174534282144	NA	NA	NA	NA	NA	NA	NA
2011-10-17	-0.978540308685158	-1.07828703976404	-0.666550848892772	-0.121950947055933	-0.662090831630636	-0.739023856909095	-0.678680442983716	-0.620591853804797	-0.264500460895069	1.52542544882631	0.00620195481822169	0.982383142241276	1.12638757994173	-1.26286535842042	0.769465892295581	0.656610061146431
2011-10-18	-0.978975965416643	-1.07828703976404	-0.690311681847807	-0.17196852243793	-0.663649074515739	-0.739655123465788	-0.678680442983716	-0.621245334914238	-0.284228899564361	1.54118948991189	-0.0378513195983973	0.922312545879356	1.0760664722602	-1.26874507111308	0.732707741233886	0.615821810255607
2011-10-19	-0.979934410225911	-1.07828703976404	-0.708207325721725	-0.215593717109672	-0.676688048851082	-0.754968428324915	-0.687901444868379	-0.637097521827145	-0.341872643063151	1.5543442837905	-0.0433801030590295	0.876030416979468	1.08086981519497	-1.26482540384152	0.751910613975416	0.633703056577653
2011-10-20	-0.980544329649991	-1.07828703976404	-0.697223191284505	-0.0966127274642963	-0.685565006706216	-0.757045498930807	-0.712490783227479	-0.639247685477565	-0.321577633790858	1.55190546016802	-0.0392658734901416	0.858094810169615	1.07524123854356	-1.2747938840096	0.742514050123456	0.646605775131163
2011-10-21	-0.979237359455535	-1.07828703976404	-0.712089532048658	-0.200029812101863	-0.668303696811239	-0.743829628114885	-0.687901444868379	-0.625566742250868	-0.266869389611098	1.56652284979269	0.0561809310721682	1.04757910074312	1.09618428149133	-1.28467355844951	0.755866303965617	0.668563731706051
2011-10-22	-0.977668995222187	-1.07828703976404	-0.682095871245666	-0.197562577441764	-0.67929182244619	-0.754764793951788	-0.709417115932591	-0.63688672146926	-0.192793412162961	NA	NA	NA	NA	NA	NA	NA
2011-10-23	-0.97666698473977	-1.07828703976404	-0.674753316438255	-0.164093698174803	-0.669319067981532	-0.741915465007494	-0.681754110278604	-0.623585218886755	-0.218165253902676	NA	NA	NA	NA	NA	NA	NA
2011-10-24	-0.977930389261078	-1.07828703976404	-0.68985526064116	-0.201820659987247	-0.659537323935048	-0.732385376345165	-0.687901444868379	-0.613719762137766	-0.279399098892981	1.60040905176851	0.232604201194237	1.27360434893262	1.16795070044211	-1.23737191222902	0.82854015269422	0.7249014165458
2011-10-25	-0.978453177338861	-1.07828703976404	-0.699941776406263	-0.144383857651516	-0.665167104681226	-0.745356885913335	-0.681754110278604	-0.627147744935001	-0.307181671933674	1.62083561364611	0.345612862258796	1.38969457235007	1.2135360841102	-1.15604280153148	0.8578826822265	0.762448740346413
2011-10-26	-0.978322480319415	-1.07828703976404	-0.684101556657697	-0.108202422096322	-0.67146039530106	-0.744847799980518	-0.724785452407029	-0.62662074404029	-0.307069032580168	1.62777221743981	0.365156125923714	1.45070678576316	1.2208310513055	-1.13113423555474	0.813387246331972	0.77591368177847
2011-10-27	-0.977930389261078	-1.07828703976404	-0.701240279472089	-0.261437320218689	-0.678266398095993	-0.756414232374114	-0.712490783227479	-0.638594204368124	-0.19236496783437	1.63349071180175	0.401935337607281	1.58797497785402	1.30251939580757	-1.09934493071268	0.8886979086579	0.888079846214972
2011-10-28	-0.977059075798107	-1.07828703976404	-0.675436281897625	-0.105083332824322	-0.676004432617618	-0.748839033693801	-0.718638117817254	-0.630752431054824	-0.258920423769048	1.64378967674719	0.50541365668429	1.85502313009487	1.43157361840417	-1.00427052377063	0.986829958437234	1.03767685490988
2011-10-29	-0.974967923486976	-1.07828703976404	-0.676371030594662	0.127092560637135	-0.662874979663139	-0.734279176015244	-0.697122446753041	-0.61568020546609	-0.257557025254362	NA	NA	NA	NA	NA	NA	NA
2011-10-30	-0.975272883199016	-1.07828703976404	-0.683561536504758	-0.253905946234951	-0.680960650310235	-0.753380080214527	-0.694048779458154	-0.635453279035646	-0.366781750594355	NA	NA	NA	NA	NA	NA	NA
2011-10-31	-0.976405590700879	-1.07828703976404	-0.713698288153031	-0.237125946870531	-0.676275868475023	-0.751995366477265	-0.703269781342816	-0.634019836602033	-0.363045070952804	1.52382158532755	0.51161397965943	1.81095295524676	1.38492750422606	-0.967078403658815	0.979684495696763	1.00494153187899
2011-11-01	-0.976405590700879	-1.07828703976404	-0.708329454355487	-0.0909913575853219	-0.669459812500186	-0.733077733213796	-0.734006454291691	-0.614436483354573	-0.167978573378357	1.42646259724038	0.421780147222542	1.44842891438746	1.16696224020871	-1.03195955348086	0.881908085556547	0.815299657474867
2011-11-02	-0.976100630988839	-1.07828703976404	-0.712048754959356	-0.049440882968663	-0.666745453926137	-0.735826797251006	-0.712490783227479	-0.617282288186012	-0.285654398219025	1.42074872196127	0.355711906069797	1.296207195809	1.06057252535225	-1.04974483919288	0.77837222569986	0.703881129763068
2011-11-03	-0.976013499642542	-1.07828703976404	-0.699279863270753	-0.132990420321999	-0.671430235761349	-0.735908251000257	-0.706343448637704	-0.617366608329166	-0.30559640540864	1.4297587117936	0.318483520569911	1.31223217014893	1.06057252535225	-0.996009978676948	0.761109357976843	0.680256685389358
2011-11-04	-0.976449156374027	-1.07828703976404	-0.692458418911277	-0.171912448922928	-0.658250516907351	-0.717255342421853	-0.715564450522366	-0.598057295546955	-0.31049692194044	1.43000509119649	0.372928180079647	1.33959323642519	1.09129494887183	-0.937167512413945	0.773005218763103	0.711725816718342
2011-11-05	-0.976797681759216	-1.07828703976404	-0.691348501358516	-0.142635064902384	-0.647895741606345	-0.719026961468055	-0.703269781342816	-0.599891258660549	-0.301009603272777	NA	NA	NA	NA	NA	NA	NA
2011-11-06	-0.97727690416385	-1.07828703976404	-0.720828255229244	-0.252700365662403	-0.67712033558695	-0.750671743051942	-0.700196114047929	-0.632649634275784	-0.356096578411708	NA	NA	NA	NA	NA	NA	NA
2011-11-07	-0.977407601183295	-1.07828703976404	-0.699955648194811	-0.305626754635141	-0.670806938607308	-0.74439980435964	-0.715564450522366	-0.626156983252945	-0.359543274353427	1.42766514922162	0.422799734513785	1.11683972023886	1.08928381777202	-0.914993399777157	0.75372773536748	0.714928114614956
2011-11-08	-0.97697194445181	-1.07828703976404	-0.694844470693192	-0.12361913412725	-0.664503594807569	-0.735867524125632	-0.730932786996804	-0.617324448257589	-0.0835657250438809	1.43619839087755	0.470938716169501	0.899471773110398	1.08406140635145	-0.880877520398672	0.760574120610449	0.737737987299595
2011-11-09	-0.977407601183295	-1.07828703976404	-0.700267958446245	0.376595170234284	-0.6516556308904	-0.717968062727796	-0.709417115932591	-0.598795096799551	0.0605576044089435	1.45744604236363	0.452222788731254	0.850459738618838	1.05264248663582	-0.824298442206714	0.770002005862756	0.71158103490777
2011-11-10	-0.978017520607375	-1.07828703976404	-0.693343600589804	-0.0961851669124042	-0.657858442891099	-0.723323646741028	-0.721711785112141	-0.60433914621191	-0.291649037552201	1.46610559630537	0.312457135772861	0.70525241552905	0.938668108453936	-0.865922240238015	0.717288079779083	0.603892686212415
2011-11-11	-0.977712560895335	-1.07828703976404	-0.691010332412713	-0.0433008330759179	-0.672767308688566	-0.742159826255246	-0.700196114047929	-0.623838179316216	-0.315963857669217	1.48277407104283	0.292505312020375	0.68755989613266	0.937455127498708	-0.883642920668764	0.717181889596089	0.584243653137564
2011-11-12	-0.97727690416385	-1.07828703976404	-0.698284320571906	-0.258738782309207	-0.671942947936447	-0.744053625925324	-0.718638117817254	-0.625798622644541	-0.348769706821514	NA	NA	NA	NA	NA	NA	NA
2011-11-13	-0.977364035510147	-1.07828703976404	-0.72017981645263	-0.258889479880775	-0.677643100941952	-0.749307392751993	-0.724785452407029	-0.631237271877959	-0.341654434209433	NA	NA	NA	NA	NA	NA	NA
2011-11-14	-0.978671005704603	-1.07828703976404	-0.695335560072092	-0.102991089795801	-0.66621263539123	-0.738474044101653	-0.718638117817254	-0.620022692838509	-0.32539363124399	1.51314668168794	0.346318232137629	0.758066258111482	1.00113608185556	-0.874135687702501	0.751910613975416	0.613989653517238
2011-11-15	-0.979890844552763	-1.07828703976404	-0.70293829141804	0.0408444853743166	-0.655435626534262	-0.72173529863064	-0.721711785112141	-0.602694903420412	-0.293452439892865	1.52766228340625	0.235052967169398	0.600018621719509	0.939384972468742	-0.935442544889316	0.73004604554136	0.545227963054792
2011-11-16	-0.979760147533317	-1.07828703976404	-0.694053939258839	4.38976962975513	-0.667087262042869	-0.733688636333176	-0.721711785112141	-0.615068884428226	0.360289275341406	1.53084477848165	0.0572169147889569	0.422380745383173	0.841969794419885	-0.973711259929516	0.684996375388983	0.450540623896119
2011-11-17	-0.980718592342585	-1.07828703976404	-0.699628015186986	8.49975501292734	-0.66747933605912	-0.738962766597157	-0.715564450522366	-0.620528613697431	0.790178776344166	1.53260750515179	-0.036908201939194	0.341100381387814	0.798412234162973	-0.959582201888773	0.666449987695826	0.396238703077329
2011-11-18	-0.980631460996288	-1.07828703976404	-0.707832756415737	9.54658445531476	-0.679161131107439	-0.754805520826413	-0.706343448637704	-0.636928881540837	1.78820435238106	1.54171675123356	-0.0160571847973057	0.360473056957118	0.811096247567314	-0.972419271205611	0.645870932059898	0.39496681228128
2011-11-19	-0.980979986381477	-1.07828703976404	-0.703347746904273	7.86716866261896	-0.686127984780834	-0.75295244803096	-0.700196114047929	-0.655711193428336	1.33621631943943	NA	NA	NA	NA	NA	NA	NA
2011-11-20	-0.980718592342585	-1.07828703976404	-0.697163958529224	1.77176730619436	-0.692933987575767	-0.755253516447292	-0.709417115932591	-0.66673605214569	0.395878422779111	NA	NA	NA	NA	NA	NA	NA
2011-11-21	-0.980849289362031	-1.07828703976404	-0.71190979728493	3.53899422338366	-0.688721705196037	-0.75020338399375	-0.715564450522366	-0.662456804880637	0.324644414261537	1.54601571565147	-0.0731283344484362	0.379339891898486	0.816941878559983	-1.01596869137443	0.598192128994282	0.390442039324409
2011-11-22	-0.980370066957397	-1.07828703976404	-0.700842592582549	5.30854118225619	-0.68562532578564	-0.743544539992508	-0.706343448637704	-0.654193430851569	1.07634348310352	1.53776409508866	-0.195033221610348	0.417402672161377	0.819451294398402	-1.10003080524195	0.544349379779748	0.369564790000879
2011-11-23	-0.980326501284248	-1.07828703976404	-0.699743357099189	3.48514963060276	-0.685524793986601	-0.738474044101653	-0.690975112163266	-0.650778465053842	0.219504165114244	1.52424921512924	-0.300722054933019	0.416461100671384	0.774246106703707	-1.16519590220737	0.494202212745947	0.304091414930028
2011-11-24	-0.980108672918506	-1.07828703976404	-0.688379273030303	0.0640799481533692	-0.690501118039026	-0.750692106489254	-0.694048779458154	-0.65971640022814	0.186542519510809	1.51997511253926	-0.400622969928922	0.360553394026806	0.700761945000687	-1.21765994475639	0.451391146760656	0.227450679473141
2011-11-25	-0.979803713206466	-1.07828703976404	-0.700902740383616	0.0880548804115139	-0.680186555457636	-0.74348344968057	-0.703269781342816	-0.654741511782068	-0.165976477767777	1.50080183962613	-0.500572789046039	0.238009993054704	0.630575412651069	-1.23677478953373	0.421467796665504	0.150352590037487
2011-11-26	-0.979716581860169	-1.07828703976404	-0.698130156820033	0.0839510000322875	-0.692391115860957	-0.751017921486257	-0.724785452407029	-0.65999044069339	0.481398214561592	NA	NA	NA	NA	NA	NA	NA
2011-11-27	-0.979585884840723	-1.07828703976404	-0.700264420177688	3.37372454710394	-0.692200105442783	-0.755294243321917	-0.712490783227479	-0.664543728423692	0.326096775079938	NA	NA	NA	NA	NA	NA	NA
2011-11-28	-0.979280925128683	-1.07828703976404	-0.683810204080795	8.75566051701881	-0.674124487975591	-0.73226319572129	-0.724785452407029	-0.642219970523735	1.27999958581056	1.47028008945239	-0.483413222918866	0.188768820656911	0.627469753161456	-1.22372012069968	0.485246162405898	0.141674605140159
2011-11-29	-0.978191783299969	-1.07828703976404	-0.67615039261458	6.64148223034784	-0.661809342593327	-0.719963679584438	-0.718638117817254	-0.626114823181368	0.856957615974757	1.44834948173171	-0.407798930565348	0.248274781618824	0.649152150401982	-1.17964641017829	0.562064736118601	0.177999950547042
2011-11-30	-0.977799692241632	-1.07828703976404	-0.690730603365891	16.0338310391697	-0.668364015890663	-0.723975276735033	-0.715564450522366	-0.636675921111376	2.1111343166395	1.4487113923308	-0.305598168647205	0.333322447292356	0.667763668388431	-1.10328847386204	0.614732561256565	0.26567066308401
2011-12-01	-0.97727690416385	-1.07828703976404	-0.693239699022407	8.08649671195553	-0.656270040466285	-0.715768811498028	-0.700196114047929	-0.62891846794123	0.9602906912555	1.46291087278776	-0.18863329769534	0.448946485338129	0.736956563673144	-1.02224579047756	0.695879875642323	0.385301650182819
2011-12-02	-0.977146207144404	1.17727370313211	-0.699692987679314	11.0622831071775	-0.667589921038063	-0.724301091732036	-0.687901444868379	-0.63391443642309	1.58453026149829	1.45817167565871	-0.178582274463734	0.431642618594907	0.774497199444167	-0.973280603802172	0.755010775473723	0.442160929276084
2011-12-03	-0.977233338490701	1.52715737257274	-0.702492389354256	12.3701768170366	-0.679281769266286	-0.740245663147855	-0.721711785112141	-0.650609824767534	1.30507439829558	NA	NA	NA	NA	NA	NA	NA
2011-12-04	-0.978496743012009	2.18616156553895	-0.709242590878358	10.6964770182763	-0.682619424994377	-0.745193978414834	-0.721711785112141	-0.656301434430413	1.01167018136593	NA	NA	NA	NA	NA	NA	NA
2011-12-05	-0.977886823587929	1.64604988162417	-0.701693507507373	6.06622754453456	-0.669379387060955	-0.723669825175343	-0.724785452407029	-0.639648206157546	0.45452792857729	1.44561724457469	-0.227029749108188	0.334097346956643	0.755101286932625	-0.944842299867258	0.75757776530325	0.463595950371111
2011-12-06	-0.977538298202741	2.01631512404273	-0.694828092569559	19.880319966157	-0.660029929750339	-0.709944868426605	-0.724785452407029	-0.620865894270046	2.76625552473375	1.45330500974675	-0.263040877664774	0.238619804467576	0.718434402097622	-0.923278438342602	0.750307776431193	0.449867299612077
2011-12-07	-0.978017520607375	1.77513317714418	-0.677415146831994	18.0863004225807	-0.663578702256412	-0.707949251569963	-0.724785452407029	-0.618441690154376	1.98729907824564	1.46270053827603	-0.259035010955881	0.179530121257709	0.714362898624177	-0.9147344519224	0.794181936973301	0.469598350993522
2011-12-08	-0.977973954934226	1.77853010598063	-0.698787711775881	13.1371889057787	-0.678728844371572	-0.735073350070438	-0.706343448637704	-0.649893103550727	1.61872996196386	1.47224448791342	-0.18926918721028	0.181641207597291	0.707310357389203	-0.906533169736951	0.803344578036283	0.47207195211196
2011-12-09	-0.977712560895335	1.01422111930878	-0.706750024067494	3.56769685387544	-0.678296557635705	-0.737130057239017	-0.727859119701916	-0.652275147594821	0.667538676572097	1.47253204788722	-0.209813518374203	0.1864716908849	0.678786070979056	-0.913957593664891	0.724513903300661	0.441840079919701
2011-12-10	-0.977712560895335	1.78192703479669	-0.710777567742696	0.604295696279624	-0.675592252241559	-0.734930806009249	-0.700196114047929	-0.649239622441286	0.0401718145079306	NA	NA	NA	NA	NA	NA	NA
2011-12-11	-0.977015510124958	1.62227137980981	-0.702268568391779	0.409545369487474	-0.688098408041996	-0.746212150280467	-0.706343448637704	-0.660622841767043	-0.0641396856636515	NA	NA	NA	NA	NA	NA	NA
2011-12-12	-0.976928378778661	1.08895355354755	-0.690182093573431	0.59822924287532	-0.688118514401804	-0.75264699647127	-0.734006454291691	-0.665239369604711	-0.120179344142881	1.46424964415989	-0.267888493679347	0.103091658127345	0.629926086000034	-1.07103757699693	0.680459263718408	0.395996413898872
2011-12-13	-0.976928378778661	2.10463527362728	-0.688168391086974	0.0351319960334635	-0.683483998466111	-0.740612205019483	-0.740153788881466	-0.65606955403674	-0.280171182502355	1.45330500974675	-0.326763564190401	-0.0880430148638334	0.529840549845253	-1.21800139897417	0.650378990323034	0.28473362401475
2011-12-14	-0.976754116086067	2.39677115297062	-0.70906985276487	-0.0866842107142124	-0.674084275255975	-0.748553945571424	-0.730932786996804	-0.662562205059579	-0.280628073652391	1.4408810634793	-0.458754475578242	-0.312910679694594	0.386138104647385	-1.31173910113554	0.57849363568355	0.146530696691391
2011-12-15	-0.976754116086067	2.16917692137709	-0.69881478984823	-0.0371748015619233	-0.686580377876509	-0.741406379074678	-0.684827777573491	-0.654762591817857	-0.260353452071133	1.43822080700618	-0.514317708036318	-0.395361103354198	0.325111342101426	-1.39955879528786	0.536129707945761	0.102408545475279
2011-12-16	-0.97666698473977	1.37089864642231	-0.691456530131672	0.0315292726945696	-0.689948193144312	-0.744603438732766	-0.724785452407029	-0.656828435325124	-0.271870757000484	1.44659757193719	-0.467103682830619	-0.261273320843627	0.339764282968491	-1.32934276916502	0.55196388733695	0.140882514187304
2011-12-17	-0.976231328008284	1.60868366448441	-0.717802061978558	-0.0688247961859994	-0.695829303388087	-0.754785157389101	-0.706343448637704	-0.667115492789882	-0.274914573507729	NA	NA	NA	NA	NA	NA	NA
2011-12-18	-0.97636202502773	0.803611531862845	-0.720254520866964	-0.251470252927041	-0.694894357657025	-0.758939298600885	-0.721711785112141	-0.668991615975053	-0.326107337328312	NA	NA	NA	NA	NA	NA	NA
2011-12-19	-0.975882802623096	2.18955849435501	-0.706196280160055	-0.069178760249451	-0.685293570848811	-0.747026687772974	-0.727859119701916	-0.657439756362988	-0.262261154106475	1.44753055130044	-0.460125598188968	-0.144899462836581	0.342836570368295	-1.21774530871224	0.539929728803216	0.186145157232498
2011-12-20	-0.972833205502697	1.95856733394542	-0.655956213994269	0.157112918731458	-0.663799872214297	-0.716807346800974	-0.743227456176354	-0.630647030875882	-0.248594201422287	1.44477037432757	-0.387053259516189	-0.0805038523456323	0.355544178221949	-1.18015930514149	0.549596050333853	0.232067623927441
2011-12-21	-0.973573821946223	1.55603126763159	-0.704271179554505	0.0419309097274849	-0.680266980896867	-0.737516962547958	-0.740153788881466	-0.650841705161207	-0.195656315587579	1.44744485973163	-0.227959731490091	-0.0133738902376548	0.393428448316462	-1.11323053092629	0.610046123434234	0.274712583832336
2011-12-22	-0.97366095329252	1.89742261501168	-0.695452261984867	-0.165877536870812	-0.676838846549641	-0.734442083513745	-0.727859119701916	-0.648628301403421	-0.244112097410144	1.43506897723735	-0.171113389810042	-0.0607558029307995	0.38622263232352	-1.07876067598581	0.651218115893465	0.271105704766331
2011-12-23	-0.972963902522143	1.61887445097337	-0.705236535605739	-0.196721474716731	-0.676677995671179	-0.736030431624133	-0.734006454291691	-0.648796941689728	-0.333560253159827	1.42792086029508	-0.187954982596329	-0.0607558029307995	0.376306623816389	-1.04450496786535	0.690593882923204	0.271726378508484
2011-12-24	-0.973530256273074	2.05368134118249	-0.712311705789446	-0.23828596771214	-0.695135633974718	-0.757697128924812	-0.727859119701916	-0.668886215796111	-0.340478438812038	NA	NA	NA	NA	NA	NA	NA
2011-12-25	-0.9727460741564	1.57811130501753	-0.726147543330112	-0.302651353745335	-0.685826389383717	-0.744847799980518	-0.715564450522366	-0.658957518939756	-0.323485968224825	NA	NA	NA	NA	NA	NA	NA
2011-12-26	-0.9727460741564	1.47620344012795	-0.720221920883625	-0.241576782123834	-0.683031605370436	-0.743340905619381	-0.734006454291691	-0.656954915539854	-0.294195842960926	1.43504050907691	-0.242957417934979	-0.0607558029307995	0.381304959277498	-1.02095609327516	0.706467402328094	0.267235594815575
2011-12-27	-0.97335599358048	1.74116388884086	-0.712046137466133	-0.244292843006755	-0.680427831775329	-0.739471852529974	-0.743227456176354	-0.651031425483303	-0.031958524941902	1.44335301330977	-0.248149915772771	-0.0907012540503957	0.385377405259837	-0.998677719225697	0.706785348758427	0.276635328015205
2011-12-28	-0.972615377136955	1.75475160416627	-0.712120907001464	-0.207196708238086	-0.690712234817007	-0.7517306417922	-0.718638117817254	-0.66336324641954	-0.319445822762792	1.45173186548971	-0.266371166418788	-0.0983114193369362	0.366540635615437	-1.01700064230399	0.712935990033019	0.277744934597139
2011-12-29	-0.972136154732321	1.97215504927083	-0.709479321170817	-0.126356222578296	-0.686268729299488	-0.750631016177316	-0.730932786996804	-0.660433121444947	-0.264450977855111	1.45608109037435	-0.488264897449923	-0.22465744675262	0.284196517382415	-1.07060845187978	0.691122249407203	0.232082287607178
2011-12-30	-0.972397548771212	1.75475160416627	-0.701829646555546	-0.238233398791825	-0.690068831303158	-0.750610652740004	-0.724785452407029	-0.663784847135309	-0.314589761074015	1.48041984830686	-0.580607692314819	-0.237130096550324	0.258870468644148	-1.05558482264	0.698736464187631	0.227611835095158
2011-12-31	-0.971090578576755	1.39467714821629	-0.710485464006414	-0.242663206477002	-0.686902079633433	-0.743829628114885	-0.690975112163266	-0.658831038725025	-0.335718121730089	NA	NA	NA	NA	NA	NA	NA
2012-01-01	-0.968389506841545	1.9891396934123	-0.710538861037893	0.0575929433865477	-0.696623504600494	-0.76081273483365	-0.721711785112141	-0.674156224743221	-0.329314122370007	NA	NA	NA	NA	NA	NA	NA
2012-01-02	-0.967605324724871	2.09444448713832	-0.686489271649968	-0.17202810054762	-0.676838846549641	-0.734625354449559	-0.730932786996804	-0.649134222262343	-0.332961816463034	1.52059649711243	-0.508523381063595	-0.237130096550324	0.262219388613135	-0.993083770358509	0.711981121626119	0.239757221251789
2012-01-03	-0.968955860592476	1.69700381406896	-0.69506858188015	-0.238082701220257	-0.681483415665237	-0.740021665337416	-0.715564450522366	-0.654889072032587	-0.355276193373535	1.54758019593557	-0.394528735335319	-0.146466424015098	0.297805873078226	-0.862636171890446	0.756187161894789	0.276635328015205
2012-01-04	-0.967518193378574	1.69700381406896	-0.699761311207852	-0.117976736680149	-0.681000863029851	-0.738148229104651	-0.721711785112141	-0.653919390386319	-0.313994165896112	1.55886371333859	-0.292899773038978	-0.116504753463138	0.323403443701672	-0.723569266509904	0.785357255502025	0.315482124878577
2012-01-05	-0.96311806039057	1.79891167895854	-0.659054104220871	0.205532398935892	-0.658009240589657	-0.712062665907123	-0.697122446753041	-0.630457310553786	-0.167180638054111	1.55091666918834	-0.338759300582158	-0.277240196503119	0.239887710775617	-0.70104775521365	0.765928867715593	0.283844698057999
2012-01-06	-0.961898221542411	0.987045688657973	-0.677920896130547	0.0743764473456553	-0.663025777361698	-0.723384737052966	-0.690975112163266	-0.629403308764364	-0.18975126417812	1.52845035617216	-0.472376369610628	-0.485212713040726	0.127795334114289	-0.739210417284937	0.721006049219343	0.217776110717225
