Date,Value
2013-05-20,1370877559.27
2013-05-19,1352646555.84
2013-05-18,1382268379.01
2013-05-17,1390077125.75
2013-05-16,1284654522.42
2013-05-15,1283062885.54
2013-05-14,1327427150.0
2013-05-13,1310296293.0
2013-05-12,1274287886.0
2013-05-11,1285812765.0
2013-05-10,1310702188.0
2013-05-09,1219822578.86
2013-05-08,1268209485.05
2013-05-07,1188309314.5
2013-05-06,1345090886.29
2013-05-05,1310580293.92
2013-05-04,1244556534.99
2013-05-03,1034828966.25
2013-05-02,1166088333.17
2013-05-01,1379976379.6
2013-04-30,1543897758.78
2013-04-29,1569907346.89
2013-04-28,1508159586.85
2013-04-27,1419014510.86
2013-04-26,1502740452.08
2013-04-25,1674073468.78
2013-04-24,1696508264.02
2013-04-23,1506338312.73
2013-04-22,1366749056.75
2013-04-21,1382675000.0
2013-04-20,1369526213.0
2013-04-19,1322210698.5
2013-04-18,1066353950.0
2013-04-17,945556749.538
2013-04-16,1004826550.0
2013-04-15,1004410225.0
2013-04-14,1004046225.0
2013-04-13,1207719189.71
2013-04-12,843312707.4
2013-04-11,1360014540.68
2013-04-10,2181366000.0
2013-04-09,2620841076.0
2013-04-08,2025508800.0
2013-04-07,1761733096.31
2013-04-06,1567463462.68
2013-04-05,1581185255.0
2013-04-04,1450949397.95
2013-04-03,1525041868.75
2013-04-02,1194254982.75
2013-04-01,1125488152.79
2013-03-31,1015081234.74
2013-03-30,998263065.301
2013-03-29,976502263.75
2013-03-28,1025609049.19
2013-03-27,974055075.0
2013-03-26,854380800.0
2013-03-25,809051214.606
2013-03-24,767335630.0
2013-03-23,689275125.0
2013-03-22,781897187.5
2013-03-21,806634000.0
2013-03-20,692714184.19
2013-03-19,630724760.0
2013-03-18,520091411.25
2013-03-17,517607733.665
2013-03-16,513747505.25
2013-03-15,515066888.794
2013-03-14,515147644.871
2013-03-13,509745491.08
2013-03-12,490159579.137
2013-03-11,519656182.44
2013-03-10,505945575.0
2013-03-09,500413490.286
2013-03-08,467264591.5
2013-03-07,461811834.598
2013-03-06,516050687.5
2013-03-05,434841407.0
2013-03-04,394631048.75
2013-03-03,370055664.644
2013-03-02,370801863.6
2013-03-01,378234362.555
2013-02-28,363158533.406
2013-02-27,340278648.658
2013-02-26,337705984.8
2013-02-25,327526689.523
2013-02-24,327896100.937
2013-02-23,316761071.633
2013-02-22,334172684.3
2013-02-21,322147492.233
2013-02-20,322132443.859
2013-02-19,310961401.74
2013-02-18,289525221.094
2013-02-17,276386540.655
2013-02-16,292037544.938
2013-02-15,291142825.855
2013-02-14,285978776.499
2013-02-13,281226739.75
2013-02-12,277569635.368
2013-02-11,260524441.362
2013-02-10,254175531.83
2013-02-09,254997457.218
2013-02-08,238245400.0
2013-02-07,238161230.0
2013-02-06,229307424.15
2013-02-05,223381273.5
2013-02-04,226084367.5
2013-02-03,222019446.0
2013-02-02,226441507.5
2013-02-01,228502140.0
2013-01-31,229814784.25
2013-01-30,211168732.5
2013-01-29,212168880.0
2013-01-28,197628097.5
2013-01-27,192741192.921
2013-01-26,188597440.003
2013-01-25,201538010.44
2013-01-24,205271964.782
2013-01-23,188080306.312
2013-01-22,188033142.25
2013-01-21,181458043.5
2013-01-20,169751678.25
2013-01-19,169197726.06
2013-01-18,170657458.5
2013-01-17,164257085.25
2013-01-16,156730161.1
2013-01-15,154444852.507
2013-01-14,152490195.0
2013-01-13,152592905.04
2013-01-12,152924255.933
2013-01-11,152348875.962
2013-01-10,152518740.0
2013-01-09,147781535.058
2013-01-08,147203062.5
2013-01-07,144014430.25
2013-01-06,143904635.39
2013-01-05,144048093.9
2013-01-04,143379674.982
2013-01-03,143057356.2
2013-01-02,142323745.0
2013-01-01,143980866.275
2012-12-31,144233048.25
2012-12-30,143963578.57
2012-12-29,144970008.25
2012-12-28,144711121.088
2012-12-27,142744620.75
2012-12-26,141937227.48
2012-12-25,142430120.0
2012-12-24,142388761.25
2012-12-23,142721448.924
2012-12-22,143780629.402
2012-12-21,144340054.25
2012-12-20,145065333.0
2012-12-19,141635134.425
2012-12-18,141587233.0
2012-12-17,142590847.3
2012-12-16,144317034.636
2012-12-15,145404477.465
2012-12-14,146725322.801
2012-12-13,145620234.25
2012-12-12,143886549.511
2012-12-11,143842560.543
2012-12-10,142844438.75
2012-12-09,142585566.75
2012-12-08,142752298.75
2012-12-07,144075708.0
2012-12-06,144125953.0
2012-12-05,142089862.5
2012-12-04,136438412.681
2012-12-03,133375577.794
2012-12-02,133338442.0
2012-12-01,133372357.388
2012-11-30,132924618.75
2012-11-29,132348085.35
2012-11-28,130281273.738
2012-11-27,131472173.074
2012-11-26,132650977.5
2012-11-25,132010830.0
2012-11-24,129941076.0
2012-11-23,130041417.0
2012-11-22,128383102.0
2012-11-21,123110983.2
2012-11-20,123604864.0
2012-11-19,123093261.367
2012-11-18,123354516.0
2012-11-17,122927090.0
2012-11-16,122843900.0
2012-11-15,115623943.3
2012-11-14,114882982.5
2012-11-13,115624189.05
2012-11-12,116078027.0
2012-11-11,113498688.4
2012-11-10,113633767.31
2012-11-09,114696270.0
2012-11-08,114904882.125
2012-11-07,116037120.77
2012-11-06,112578331.866
2012-11-05,112607900.0
2012-11-04,110253378.0
2012-11-03,109352715.89
2012-11-02,115554818.918
2012-11-01,116184415.05
2012-10-31,114677388.0
2012-10-30,111616662.5
2012-10-29,112563810.0
2012-10-28,108984859.0
2012-10-27,111243789.763
2012-10-26,113824274.454
2012-10-25,119986515.0
2012-10-24,121032072.0
2012-10-23,122781600.0
2012-10-22,120756659.5
2012-10-21,120520711.725
2012-10-20,120973687.5
2012-10-19,122085538.95
2012-10-18,121918840.122
2012-10-17,122131938.5
2012-10-16,122047409.0
2012-10-15,122363145.0
2012-10-14,121963800.0
2012-10-13,123272474.75
2012-10-12,123315817.5
2012-10-11,123629761.0
2012-10-10,123140250.0
2012-10-09,125075242.5
2012-10-08,122253224.0
2012-10-07,128795532.8
2012-10-06,130356333.949
2012-10-05,131173669.5
2012-10-04,132093453.375
2012-10-03,130089686.545
2012-10-02,129800132.0
2012-10-01,125694278.85
2012-09-30,125541438.116
2012-09-29,125597566.5
2012-09-28,125030467.8
2012-09-27,125089055.0
2012-09-26,123194188.0
2012-09-25,122596015.795
2012-09-24,123204030.4
2012-09-23,122868066.53
2012-09-22,124460997.425
2012-09-21,125620280.436
2012-09-20,126682643.43
2012-09-19,125824471.5
2012-09-18,120549390.0
2012-09-17,119178200.625
2012-09-16,119346661.5
2012-09-15,117356983.65
2012-09-14,116785600.0
2012-09-13,113204608.9
2012-09-12,112922496.765
2012-09-11,111008758.368
2012-09-10,110256330.3
2012-09-09,110333454.896
2012-09-08,110912300.5
2012-09-07,111624794.5
2012-09-06,110342286.5
2012-09-05,104404553.552
2012-09-04,104452513.01
2012-09-03,103464375.0
2012-09-02,100317904.052
2012-09-01,102502582.0
2012-08-31,106505519.305
2012-08-30,107421026.6
2012-08-29,110013720.861
2012-08-28,111594591.92
2012-08-27,119046817.019
2012-08-26,103968185.134
2012-08-25,100263962.5
2012-08-24,100196825.0
2012-08-23,100116875.0
2012-08-22,100129905.0
2012-08-21,100443442.482
2012-08-20,102298875.0
2012-08-19,116799600.0
2012-08-18,148410965.556
2012-08-17,149657200.0
2012-08-16,134409719.912
2012-08-15,122938910.5
2012-08-14,118069273.102
2012-08-13,114978064.635
2012-08-12,113871082.0
2012-08-11,112155558.858
2012-08-10,112084420.0
2012-08-09,115851000.0
2012-08-08,107556148.537
2012-08-07,106401312.0
2012-08-06,108737437.492
2012-08-05,107654894.77
2012-08-04,108661365.0
2012-08-03,106835545.74
2012-08-02,94079020.0
2012-08-01,91509588.0
2012-07-31,90483816.0
2012-07-30,87643275.0
2012-07-29,85061063.25
2012-07-28,85388660.0
2012-07-27,85503825.0
2012-07-26,84951390.0
2012-07-25,83632283.276
2012-07-24,85375360.0
2012-07-23,87588140.0
2012-07-22,85616550.0
2012-07-21,92208200.0
2012-07-20,87704874.675
2012-07-19,88033272.0105
2012-07-18,89143780.756
2012-07-17,89935306.5
2012-07-16,78488773.2
2012-07-15,72361953.462
2012-07-14,72684419.5665
2012-07-13,74621030.0
2012-07-12,69083598.0
2012-07-11,68434235.7
2012-07-10,68214906.75
2012-07-09,64930667.2
2012-07-08,64629181.5
2012-07-07,63448312.5
2012-07-06,63245279.2125
2012-07-05,63526972.0
2012-07-04,61417712.5
2012-07-03,63379932.0
2012-07-02,63190462.5
2012-07-01,62612329.0
2012-06-30,62556793.8
2012-06-29,62219749.0
2012-06-28,62238162.525
2012-06-27,61135420.4125
2012-06-26,60111887.21
2012-06-25,60051019.3975
2012-06-24,61318087.9
2012-06-23,61821503.272
2012-06-22,63151470.75
2012-06-21,63107060.0
2012-06-20,61674334.7565
2012-06-19,60544348.097
2012-06-18,59872544.46
2012-06-17,60406325.494
2012-06-16,60990927.55
2012-06-15,56930384.25
2012-06-14,54897675.0
2012-06-13,54946432.0
2012-06-12,52503270.0
2012-06-11,51040876.345
2012-06-10,51683768.0
2012-06-09,52370938.121
2012-06-08,51956253.0
2012-06-07,50712817.35
2012-06-06,50137199.5
2012-06-05,50365700.0
2012-06-04,48301442.1
2012-06-03,48135049.613
2012-06-02,48224456.85
2012-06-01,48101134.5
2012-05-31,47331762.0
2012-05-30,47134406.25
2012-05-29,46979431.785
2012-05-28,46954452.0
2012-05-27,46809734.4
2012-05-26,46776605.4
2012-05-25,46750927.5
2012-05-24,47468594.42
2012-05-23,46776948.0
2012-05-22,46383360.0
2012-05-21,46602376.5
2012-05-20,46591020.0
2012-05-19,46490363.527
2012-05-18,46336212.0
2012-05-17,46339889.4
2012-05-16,45908056.614
2012-05-15,45879733.0
2012-05-14,45360007.4
2012-05-13,44989920.0
2012-05-12,44967000.0
2012-05-11,45219241.214
2012-05-10,46024550.0
2012-05-09,45728234.788
2012-05-08,45721500.0
2012-05-07,45626604.79
2012-05-06,45621517.85
2012-05-05,46029063.225
2012-05-04,45993362.5
2012-05-03,46256832.0
2012-05-02,46168339.83
2012-05-01,44535000.0
2012-04-30,44490250.0
2012-04-29,44611568.64
2012-04-28,45450940.88
2012-04-27,45584944.2
2012-04-26,45932096.0
2012-04-25,45715020.0
2012-04-24,46033520.0
2012-04-23,46160687.6355
2012-04-22,47100645.735
2012-04-21,48397168.0
2012-04-20,45621372.5
2012-04-19,45757635.0
2012-04-18,45613210.34
2012-04-17,44207273.382
2012-04-16,43801590.0
2012-04-15,43802661.6265
2012-04-14,44178490.0
2012-04-13,43395891.264
2012-04-12,43674849.0
2012-04-11,42887732.415
2012-04-10,42904400.0
2012-04-09,41994480.0
2012-04-08,41958240.0
2012-04-07,43495320.0
2012-04-06,43287904.0
2012-04-05,43125360.275
2012-04-04,43315041.0
2012-04-03,43628332.5
2012-04-02,44205398.0
2012-04-01,42860119.5
2012-03-31,43005600.0
2012-03-30,41923675.5
2012-03-29,42155599.562
2012-03-28,41991835.168
2012-03-27,41036313.0
2012-03-26,40983331.3965
2012-03-25,40472074.803
2012-03-24,41002995.536
2012-03-23,41661165.0
2012-03-22,42060720.0
2012-03-21,41936544.0
2012-03-20,42843438.0
2012-03-19,45642307.43
2012-03-18,46202192.244
2012-03-17,46330284.0
2012-03-16,46285560.0
2012-03-15,46675162.5
2012-03-14,46592086.32
2012-03-13,46260369.0
2012-03-12,42367506.195
2012-03-11,42588901.5
2012-03-10,42129308.0
2012-03-09,42170920.545
2012-03-08,42556250.0
2012-03-07,43112491.5
2012-03-06,42904800.0
2012-03-05,42782544.0
2012-03-04,41561800.0
2012-03-03,40512466.225
2012-03-02,42253568.604
2012-03-01,42180870.809
2012-02-29,41429990.0
2012-02-28,42229000.0
2012-02-27,43035330.0
2012-02-26,42158154.192
2012-02-25,42703596.0
2012-02-24,43736459.921
2012-02-23,41403862.632
2012-02-22,38130552.0
2012-02-21,37217219.63
2012-02-20,37898166.0
2012-02-19,36301388.7425
2012-02-18,37635099.45
2012-02-17,39880133.287
2012-02-16,39543032.564
2012-02-15,40733848.0
2012-02-14,46704000.0
2012-02-13,47665904.0
2012-02-12,48706222.5
2012-02-11,49907100.0
2012-02-10,49244456.4875
2012-02-09,48160880.0
2012-02-08,48528962.16
2012-02-07,47334675.102
2012-02-06,47956543.5
2012-02-05,49341178.125
2012-02-04,49610700.0
2012-02-03,50784017.0
2012-02-02,51163950.0
2012-02-01,46480235.8
2012-01-31,46541027.5
2012-01-30,46084920.0
2012-01-29,47353824.0
2012-01-28,47209555.95
2012-01-27,46679667.25
2012-01-26,50829460.0
2012-01-25,52837110.0
2012-01-24,53319085.75
2012-01-23,52783244.905
2012-01-22,52198312.5
2012-01-21,53462737.5
2012-01-20,53648714.0
2012-01-19,51322320.0
2012-01-18,56570220.0
2012-01-17,56764850.0
2012-01-16,58406774.448
2012-01-15,56735651.833
2012-01-14,54737775.0
2012-01-13,55561874.8236
2012-01-12,56641414.7
2012-01-11,57723578.4
2012-01-10,55665688.0
2012-01-09,58117680.0
2012-01-08,58059720.0
2012-01-07,56515948.248
2012-01-06,58097535.0
2012-01-05,51436761.75
2012-01-04,45023634.67
2012-01-03,42442728.0
2012-01-02,44082248.49
2012-01-01,41639000.0
2011-12-31,39960249.75
2011-12-30,34365600.0
2011-12-29,34577648.0
2011-12-28,33421397.968
2011-12-27,32362666.0
2011-12-26,34341801.0585
2011-12-25,34918088.135
2011-12-24,31385312.915
2011-12-23,31360037.5
2011-12-22,31663067.4835
2011-12-21,32570722.5
2011-12-20,35626500.0
2011-12-19,29270772.69
2011-12-18,25683775.0
2011-12-17,25501980.5
2011-12-16,25478401.5
2011-12-15,25169111.605
2011-12-14,25808668.9
2011-12-13,25966050.0
2011-12-12,26277880.0585
2011-12-11,26551083.0
2011-12-10,23858224.0
2011-12-09,23826519.75
2011-12-08,24281370.0
2011-12-07,24116650.0
2011-12-06,23843832.5
2011-12-05,22882421.0
2011-12-04,23327083.0
2011-12-03,24397802.5515
2011-12-02,24436704.3
2011-12-01,24427630.0
2011-11-30,22992169.75
2011-11-29,23141353.95
2011-11-28,19692406.44
2011-11-27,19347375.7
2011-11-26,19602253.125
2011-11-25,19808640.0
2011-11-24,19018875.0
2011-11-23,18387047.0
2011-11-22,18139885.0
2011-11-21,17661281.5
2011-11-20,19256294.4
2011-11-19,17708160.0
2011-11-18,18385518.645
2011-11-17,19986502.722
2011-11-16,19965270.0
2011-11-15,20638487.0
2011-11-14,23220859.5
2011-11-13,23728578.15
2011-11-12,23789945.0
2011-11-11,22928250.0
2011-11-10,22909950.0
2011-11-09,23757951.6
2011-11-08,24463249.5
2011-11-07,23062650.38
2011-11-06,23203332.5
2011-11-05,24396802.5
2011-11-04,24439088.135
2011-11-03,25024894.4
2011-11-02,26072620.0
2011-11-01,25365195.0
2011-10-31,25628187.2
2011-10-30,27587022.463
2011-10-29,28905466.859
2011-10-28,24564671.25
2011-10-27,23001278.335
2011-10-26,21673248.4
2011-10-25,22892568.0
2011-10-24,24076640.0
2011-10-23,25259808.0
2011-10-22,24791415.0
2011-10-21,20421502.157
2011-10-20,18152299.0
2011-10-19,19863795.042
2011-10-18,21718680.0
2011-10-17,28135216.686
2011-10-16,29167809.4815
2011-10-15,30257752.5
2011-10-14,30711001.2
2011-10-13,33185207.5
2011-10-12,31347371.136
2011-10-11,30830033.4685
2011-10-10,31696314.8235
2011-10-09,32635067.85
2011-10-08,34131123.0
2011-10-07,36001792.5
2011-10-06,36564084.5
2011-10-05,37235250.0
2011-10-04,37237844.5
2011-10-03,37541401.209
2011-10-02,38133174.0
2011-10-01,39133080.0
2011-09-30,39465880.0
2011-09-29,35445455.85
2011-09-28,36738746.55
2011-09-27,37744273.314
2011-09-26,40134759.07
2011-09-25,40390075.0
2011-09-24,41524873.0
2011-09-23,41830862.1855
2011-09-22,42696952.7365
2011-09-21,45994001.236
2011-09-20,49662956.25
2011-09-19,40890080.0
2011-09-18,36478500.0
2011-09-17,36597071.7
2011-09-16,38080676.0
2011-09-15,41394181.0
2011-09-14,43532325.0065
2011-09-13,45374375.0
2011-09-12,51359201.1
2011-09-11,53624840.0
2011-09-10,44950718.1254
2011-09-09,50193897.0
2011-09-08,52855548.5495
2011-09-07,54860615.788
2011-09-06,55222838.7035
2011-09-05,61000078.15
2011-09-04,61848869.4914
2011-09-03,62656143.21
2011-09-02,61050573.315
2011-09-01,60626126.8328
2011-08-31,64520100.0
2011-08-30,65528572.5185
2011-08-29,67823996.96
2011-08-28,67756878.0
2011-08-27,65060431.5
2011-08-26,73491530.0
2011-08-25,78155789.796
2011-08-24,81179400.0
2011-08-23,81745030.5
2011-08-22,81725530.95
2011-08-21,82255968.5
2011-08-20,83646640.2
2011-08-19,83646096.5
2011-08-18,82575753.0
2011-08-17,79868400.0
2011-08-16,80360439.0
2011-08-15,83881572.0
2011-08-14,79215586.0
2011-08-13,70767075.0
2011-08-12,69613745.6504
2011-08-11,73767809.175
2011-08-10,75130050.0
2011-08-09,84859720.0
2011-08-08,62288229.5
2011-08-07,68600980.0
2011-08-06,76930150.0
2011-08-05,80705047.5
2011-08-04,80190145.2239
2011-08-03,91358090.0
2011-08-02,93692027.5
2011-08-01,94289725.86
2011-07-31,103552070.015
2011-07-30,95792010.0
2011-07-29,95687130.0
2011-07-28,96961200.0
2011-07-27,97743568.5
2011-07-26,99481680.0
2011-07-25,101705310.0
2011-07-24,96352250.1079
2011-07-23,95816232.0
2011-07-22,95845270.29
2011-07-21,95745607.155
2011-07-20,96331248.0
2011-07-19,100754535.0
2011-07-18,93720371.085
2011-07-17,95461272.0
2011-07-16,96299475.0
2011-07-15,97551740.0
2011-07-14,96073875.0
2011-07-13,96305607.5
2011-07-12,99505800.372
2011-07-11,103202761.03
2011-07-10,106345680.0
2011-07-09,101625750.0
2011-07-08,105856903.334
2011-07-07,109846750.0
2011-07-06,111424500.0
2011-07-05,101178000.0
2011-07-04,106791752.5
2011-07-03,105652365.0
2011-07-02,110836710.5
2011-07-01,114115900.0
2011-06-30,117314750.0
2011-06-29,115817445.0
2011-06-28,117135216.0
2011-06-27,120206700.0
2011-06-26,116794393.202
2011-06-25,117258240.0
2011-06-24,111469402.985
2011-06-23,106285600.0
2011-06-22,99795797.5
2011-06-21,102570475.0
2011-06-20,114612365.0
2011-06-19,124477963.38
2011-06-18,113233620.0
2011-06-17,127454002.85
2011-06-16,131022430.0
2011-06-15,131084000.0
2011-06-14,137276699.0
2011-06-13,159956825.0
2011-06-12,162849834.0
2011-06-11,195141000.0
2011-06-10,227258500.0
2011-06-09,204176700.0
2011-06-08,206495344.88
2011-06-07,123166673.0
2011-06-06,124102728.0
2011-06-05,122368017.8
2011-06-04,111958487.0
2011-06-03,91804570.0
2011-06-02,67751057.5
2011-06-01,60104747.75
2011-05-31,60716546.73
2011-05-30,57454650.0
2011-05-29,54192599.04
2011-05-28,55620549.25
2011-05-27,56729416.0
2011-05-26,59244567.0
2011-05-25,47568340.0
2011-05-24,45499680.0
2011-05-23,46969642.5
2011-05-22,41582188.0
2011-05-21,41458061.16
2011-05-20,44498895.0
2011-05-19,45920875.0
2011-05-18,49190452.8
2011-05-17,52289118.7805
2011-05-16,52870425.0
2011-05-15,53085667.5
2011-05-14,55157305.0
2011-05-13,52263672.5
2011-05-12,36741126.5
2011-05-11,37401642.0
2011-05-10,32018740.0
2011-05-09,24202510.65
2011-05-08,23926500.0
2011-05-07,22661390.0
2011-05-06,22008277.25
2011-05-05,21363300.0
2011-05-04,21810792.0
2011-05-03,21230019.0
2011-05-02,21224261.25
2011-05-01,24801146.5
2011-04-30,25124065.338
2011-04-29,16320960.0
2011-04-28,15991955.0
2011-04-27,11752162.5
2011-04-26,10409842.5
2011-04-25,10218927.6
2011-04-24,11696490.0
2011-04-23,9278974.7
2011-04-22,7967757.6
2011-04-21,7155236.385
2011-04-20,7145353.71
2011-04-19,7089663.0
2011-04-18,7140184.935
2011-04-17,6447992.25
2011-04-16,6497675.25
2011-04-15,6458844.744
2011-04-14,5563719.0
2011-04-13,5910700.0
2011-04-12,5292883.05
2011-04-11,4601886.3
2011-04-10,4465817.0554
2011-04-09,4510571.12
2011-04-08,4688731.75
2011-04-07,4499067.465
2011-04-06,4376644.8334
2011-04-05,4150234.0
2011-04-04,4609887.0
2011-04-03,4659874.74
2011-04-02,4636731.6115
2011-04-01,4646625.745
2011-03-31,4645483.755
2011-03-30,4602771.75
2011-03-29,4625480.0
2011-03-28,4951333.625
2011-03-27,5165182.8
2011-03-26,5211306.75
2011-03-25,5118657.0
2011-03-24,5168880.0
2011-03-23,4875260.0
2011-03-22,4580532.2172
2011-03-21,4510573.77
2011-03-20,4514178.5
2011-03-19,4703309.6
2011-03-18,4850600.91165
2011-03-17,5012084.0
2011-03-16,5063210.0
2011-03-15,5112876.6045
2011-03-14,5109165.0
2011-03-13,5215051.6
2011-03-12,5210146.485
2011-03-11,5278534.78
2011-03-10,4916761.5
2011-03-09,4989216.2705
2011-03-08,5114430.72
2011-03-07,5115806.55
2011-03-06,5113241.209
2011-03-05,5148326.6327
2011-03-04,5249611.44
2011-03-03,5244730.0
2011-03-02,5290718.43
2011-03-01,5395043.0
2011-02-28,5273357.8974
2011-02-27,5325168.0
2011-02-26,5470235.4945
2011-02-25,5520950.0
2011-02-24,5233806.515
2011-02-23,5224192.5
2011-02-22,4770941.013
2011-02-21,4817041.44
2011-02-20,5220511.9216
2011-02-19,5566854.0
2011-02-18,5722380.291
2011-02-17,5711038.239
2011-02-16,5698435.959
2011-02-15,5874786.75
2011-02-14,5836266.0
2011-02-13,5826222.0
2011-02-12,5868512.055
2011-02-11,5409887.175
2011-02-10,5901940.0
2011-02-09,5007813.25
2011-02-08,4812120.0
2011-02-07,4835608.47
2011-02-06,4901668.0
2011-02-05,4876064.805
2011-02-04,4672800.0
2011-02-03,3975375.0
2011-02-02,4446686.01195
2011-02-01,5020702.5
2011-01-31,2638000.0
2011-01-30,2528880.0
2011-01-29,2346093.8
2011-01-28,2363760.0
2011-01-27,2189116.91
2011-01-26,2225576.25
2011-01-25,2221432.5
2011-01-24,2312061.3
2011-01-23,2314847.43
2011-01-22,2236167.84
2011-01-21,2285096.0
2011-01-20,1905303.75
2011-01-19,1760391.61
2011-01-18,1998640.6275
2011-01-17,2063780.0
2011-01-16,2060320.0
2011-01-15,2056860.0
2011-01-14,2310097.5
2011-01-13,2075564.25
2011-01-12,1790460.0
2011-01-11,1680285.25
2011-01-10,1677620.35
2011-01-09,1644318.2184
2011-01-08,1641355.1136
2011-01-07,1633699.2
2011-01-06,1514853.6
2011-01-05,1512645.8319
2011-01-04,1514954.79345
2011-01-03,1513324.9111
2011-01-02,1510854.855
2011-01-01,1508164.9455
2010-12-31,1505499.98165
2010-12-30,1503039.98985
2010-12-29,1505647.15
2010-12-28,1398194.0
2010-12-27,1321051.5
2010-12-26,1343798.52295
2010-12-25,1242425.0
2010-12-24,1240400.0
2010-12-23,1238525.0
2010-12-22,1320835.65
2010-12-21,1329048.9645
2010-12-20,1355530.0
2010-12-19,1229820.375
2010-12-18,1223100.45
2010-12-17,1250558.25
2010-12-16,1203803.45
2010-12-15,1205914.16
2010-12-14,1121767.5
2010-12-13,1107622.868
2010-12-12,1108422.0
2010-12-11,1104012.0
2010-12-10,988216.8
2010-12-09,1155003.96
2010-12-08,1194954.34
2010-12-07,1087658.9
2010-12-06,1080225.0
2010-12-05,1125415.0
2010-12-04,1236791.19
2010-12-03,1216798.095
2010-12-02,1189137.5
2010-12-01,1068052.5
2010-11-30,1302963.75
2010-11-29,1318986.45
2010-11-28,1342491.1395
2010-11-27,1339135.35135
2010-11-26,1358155.5
2010-11-25,1327039.1565
2010-11-24,1324888.4325
2010-11-23,1345212.75
2010-11-22,1315614.6
2010-11-21,1350617.0
2010-11-20,1344008.95
2010-11-19,1314478.4
2010-11-18,1344580.3635
2010-11-17,1294538.0
2010-11-16,1303487.295
2010-11-15,1301389.04
2010-11-14,1372634.25
2010-11-13,1373655.0
2010-11-12,1146542.9
2010-11-11,1094244.0
2010-11-10,1212884.925
2010-11-09,1528432.08
2010-11-08,1674657.0
2010-11-07,2256520.48695
2010-11-06,1305188.5
2010-11-05,1077282.945
2010-11-04,1057230.396
2010-11-03,1229263.75
2010-11-02,871930.0
2010-11-01,879191.0
2010-10-31,883997.8
2010-10-30,850711.89
2010-10-29,844430.1
2010-10-28,837820.5935
2010-10-27,835734.0
2010-10-26,833720.0
2010-10-25,656385.0
2010-10-24,829426.0
2010-10-23,474842.1095
2010-10-22,465155.75
2010-10-21,473016.4
2010-10-20,445778.85
2010-10-19,441984.0
2010-10-18,443322.3
2010-10-17,448414.725
2010-10-16,466187.55
2010-10-15,507535.0
2010-10-14,446853.75
2010-10-13,403384.25
2010-10-12,419532.3
2010-10-11,550283.97
2010-10-10,506574.0
2010-10-09,505584.1285
2010-10-08,370057.6
2010-10-07,267797.31
2010-10-06,265151.04
2010-10-05,263457.412
2010-10-04,258853.1
2010-10-03,255875.29
2010-10-02,257996.4387
2010-10-01,257658.54415
2010-09-30,256847.256
2010-09-29,257528.79
2010-09-28,259127.1265
2010-09-27,256372.6981
2010-09-26,255932.43655
2010-09-25,255815.04
2010-09-24,256861.495
2010-09-23,256863.6
2010-09-22,255382.48
2010-09-21,256868.235
2010-09-20,256712.94
2010-09-19,252809.19145
2010-09-18,245308.245
2010-09-17,244586.58
2010-09-16,247934.26
2010-09-15,699282.5
2010-09-14,255534.65
2010-09-13,246598.2675
2010-09-12,257951.78145
2010-09-11,245482.8
2010-09-10,245020.113
2010-09-09,246027.6
2010-09-08,244021.752
2010-09-07,242922.06
2010-09-06,250883.2
2010-09-05,246039.64
2010-09-04,239284.55
2010-09-03,246914.47
2010-09-02,244463.995
2010-09-01,251747.1
2010-08-31,251446.894
2010-08-30,266440.05
2010-08-29,249739.2
2010-08-28,249996.5
2010-08-27,249414.75
2010-08-26,254574.79675
2010-08-25,253887.025
2010-08-24,254612.9785
2010-08-23,250552.5
2010-08-22,251350.56
2010-08-21,252573.82955
2010-08-20,251208.875
2010-08-19,258543.52
2010-08-18,277566.6
2010-08-17,287932.825
2010-08-16,0.0
2010-08-15,0.0
2010-08-14,0.0
2010-08-13,0.0
2010-08-12,0.0
2010-08-11,0.0
2010-08-10,0.0
2010-08-09,0.0
2010-08-08,0.0
2010-08-07,0.0
2010-08-06,0.0
2010-08-05,0.0
2010-08-04,0.0
2010-08-03,0.0
2010-08-02,0.0
2010-08-01,0.0
2010-07-31,0.0
2010-07-30,0.0
2010-07-29,0.0
2010-07-28,0.0
2010-07-27,0.0
2010-07-26,0.0
2010-07-25,0.0
2010-07-24,0.0
2010-07-23,0.0
2010-07-22,0.0
2010-07-21,0.0
2010-07-20,0.0
2010-07-19,0.0
2010-07-18,0.0
2010-07-17,0.0
2010-07-16,0.0
2010-07-15,0.0
2010-07-14,0.0
2010-07-13,0.0
2010-07-12,0.0
2010-07-11,0.0
2010-07-10,0.0
2010-07-09,0.0
2010-07-08,0.0
2010-07-07,0.0
2010-07-06,0.0
2010-07-05,0.0
2010-07-04,0.0
2010-07-03,0.0
2010-07-02,0.0
2010-07-01,0.0
2010-06-30,0.0
2010-06-29,0.0
2010-06-28,0.0
2010-06-27,0.0
2010-06-26,0.0
2010-06-25,0.0
2010-06-24,0.0
2010-06-23,0.0
2010-06-22,0.0
2010-06-21,0.0
2010-06-20,0.0
2010-06-19,0.0
2010-06-18,0.0
2010-06-17,0.0
2010-06-16,0.0
2010-06-15,0.0
2010-06-14,0.0
2010-06-13,0.0
2010-06-12,0.0
2010-06-11,0.0
2010-06-10,0.0
2010-06-09,0.0
2010-06-08,0.0
2010-06-07,0.0
2010-06-06,0.0
2010-06-05,0.0
2010-06-04,0.0
2010-06-03,0.0
2010-06-02,0.0
